datetime,LV6.201 Load 1 [H0-A],LV6.201 Load 3 [H0-A],LV6.201 Load 6 [H0-A],LV6.201 Load 11 [H0-A],LV6.201 Load 20 [H0-A],LV6.201 Load 27 [H0-A],LV6.201 Load 30 [H0-A],LV6.201 Load 36 [H0-A],LV6.201 Load 37 [H0-A]
2016-02-02 02:45:00,0.000248,0.000236,0.00025,0.000429,0.000229,0.000356,0.000306,0.000232,0.000243
2016-02-02 03:00:00,0.000204,0.000207,0.00018,0.000337,0.000193,0.000258,0.000231,0.000197,0.000174
2016-02-02 03:15:00,0.000282,0.000279,0.000244,0.000444,0.000259,0.000328,0.000328,0.000264,0.000248
2016-02-02 03:30:00,0.000192,0.00019,0.00019,0.000307,0.000193,0.000286,0.00027,0.000206,0.00021
2016-02-02 03:45:00,0.000242,0.00027,0.000225,0.000377,0.000256,0.00036,0.000303,0.000261,0.000268
2016-02-02 04:00:00,0.00018,0.000182,0.000169,0.000273,0.000183,0.000249,0.000254,0.000189,0.000187
2016-02-02 04:15:00,0.000296,0.000267,0.000304,0.000485,0.000297,0.000404,0.000378,0.000281,0.000295
2016-02-02 04:30:00,0.000292,0.000244,0.000261,0.000419,0.000275,0.000346,0.000356,0.000291,0.000296
2016-02-02 04:45:00,0.000312,0.000287,0.000317,0.000483,0.000265,0.000375,0.000366,0.000278,0.000319
2016-02-02 05:00:00,0.000243,0.000223,0.000227,0.000366,0.000253,0.000326,0.000312,0.000263,0.000247
2016-02-02 05:15:00,0.000256,0.000252,0.000299,0.000429,0.000276,0.000354,0.000387,0.000249,0.000285
2016-02-02 05:30:00,0.000246,0.000235,0.000232,0.000419,0.000241,0.000304,0.000313,0.000224,0.000244
2016-02-02 05:45:00,0.000185,0.000215,0.000187,0.000359,0.000203,0.000247,0.000273,0.000186,0.0002
2016-02-02 06:00:00,0.000136,0.000147,0.000141,0.000234,0.000147,0.000182,0.000165,0.000128,0.000148
2016-02-02 06:15:00,0.0013,0.001261,0.001383,0.001983,0.001247,0.001924,0.001625,0.001392,0.001313
2016-02-02 06:30:00,0.000589,0.000558,0.000599,0.00099,0.000582,0.000737,0.000844,0.000612,0.000592
2016-02-02 06:45:00,0.000516,0.000488,0.000498,0.000871,0.000501,0.000638,0.000611,0.000475,0.000484
2016-02-02 07:00:00,0.000668,0.000758,0.000773,0.001064,0.000675,0.000899,0.000995,0.000751,0.000705
2016-02-02 07:15:00,0.0012979725410124621,0.0011685398859395903,0.0011776548616489473,0.002186682672674787,0.0012770080968809406,0.0018366676054354712,0.0015613953390128845,0.0012460171794691263,0.0011940618179257902
2016-02-02 07:30:00,0.0008951633581110625,0.0009556792304328816,0.0008825886313948405,0.0013415661565369479,0.0008181431569742021,0.0012056019239177962,0.0011576607783121994,0.0008645124617402711,0.0008660843025797988
2016-02-02 07:45:00,0.0007669183922046285,0.0007954703323473117,0.0007682463894205673,0.0012091414651122325,0.0007071585174873847,0.000916318078997738,0.0008977261179745954,0.0007908223420915261,0.0007801983643640161
2016-02-02 08:00:00,0.00117574299261749,0.0011083346737890882,0.0012388939439409398,0.001900205029710101,0.0012119306164095791,0.001454600564191825,0.0014375710941720184,0.0010863382750135047,0.0012083828101554527
2016-02-02 08:15:00,0.00071483821371165,0.0006148941225801942,0.0006672457893633376,0.0010970053812285974,0.0006672457893633376,0.0008333433503389474,0.0009128226990006288,0.0006562995317632258,0.0006463051226500803
2016-02-02 08:30:00,6.0720115218435705e-06,6.256553048487922e-06,6.131541046567506e-06,1.0042630820931552e-05,6.476812289966678e-06,7.80432069131089e-06,7.316178588574317e-06,5.423139702352502e-06,6.476812289966678e-06
2016-02-02 08:45:00,0.00038064975282686535,0.00039221103471788173,0.0003481472810955167,0.0006339072674583788,0.0003904659355645206,0.0004790297175975907,0.00046703216091823407,0.000396355645207114,0.00035120120461389873
2016-02-02 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-02 09:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-02 09:30:00,0.0,-1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19
2016-02-02 09:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-02 10:00:00,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0
2016-02-02 10:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-02 10:30:00,0.0,0.0,0.0,0.0,0.0,-2.168404344971009e-19,0.0,0.0,0.0
2016-02-02 10:45:00,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0
2016-02-02 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0
2016-02-02 11:15:00,0.0002661470021745882,0.00023231475613544566,0.0002621193538365951,0.00043853035104069555,0.00026050829450139767,0.0003254339857098475,0.0003255950916433675,0.0002381145697421558,0.00024423659521590553
2016-02-02 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-02 11:45:00,0.0,0.0,0.0,-2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0
2016-02-02 12:00:00,0.0002086468183571153,0.00020274677979174708,0.00023421365214037798,0.00037152364057076756,0.00023492880833011955,0.0003100202082529891,0.0002946443501735444,0.00024225915927497113,0.0002190165831083687
2016-02-02 12:15:00,0.00010491547987616107,0.00011383506191950453,0.00011251037151702777,0.00017953970588235283,0.00012054682662538687,0.00015048482972136235,0.0001443912538699689,0.00010447391640866868,0.00011030255417956644
2016-02-02 12:30:00,8.885399142993192e-05,8.167179812728167e-05,7.975654657990812e-05,0.00012455975242025089,7.613124900809421e-05,0.00012052404380257127,0.00012196048246310132,7.98933502618635e-05,8.864878590699897e-05
2016-02-02 12:45:00,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0
2016-02-02 13:00:00,2.5341809442592502e-05,2.9216838514613524e-05,2.7631599348786713e-05,4.346197379641835e-05,2.633258392123407e-05,3.384045274827511e-05,4.051166757112947e-05,2.8248081246608214e-05,2.9414993410341794e-05
2016-02-02 13:15:00,0.000304320107835668,0.00027944945203070993,0.00027185008497919503,0.00044888079470198697,0.00029188477993318906,0.0004266008322100453,0.00036977829221121754,0.00027426806540467694,0.00027996759069331316
2016-02-02 13:30:00,0.00012199673113593031,0.0001237461182239173,0.00012945464451103242,0.00019841732497956994,0.0001324009806592211,0.00017346554072459816,0.00019178806864614544,0.00014188450013620274,0.00013884609098338335
2016-02-02 13:45:00,1.174261129816695e-05,1.1702805836139073e-05,1.3304975682753347e-05,2.0460007482229602e-05,1.2707893752338236e-05,1.7763187429853822e-05,1.8370220725776173e-05,1.3145753834642709e-05,1.3802543958099526e-05
2016-02-02 14:00:00,-1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-02 14:15:00,0.0007645123806441173,0.0008013929438420457,0.0007788307169444893,0.0013394152775530023,0.000733706263149377,0.0009801552031072991,0.0010113952095808386,0.0007645123806441173,0.0008690796245347143
2016-02-02 14:30:00,0.0007758788399160465,0.0008185275710742225,0.0008655505310691344,0.0012668860268396616,0.0008786732175793423,0.0011504221840615658,0.0011881499077784137,0.0007950160910767665,0.0008578956306048465
2016-02-02 14:45:00,0.0011248841463414633,0.0011832582184517497,0.0010373230381760339,0.0018450939819724282,0.0012534648727465533,0.0015634785259809117,0.0016281633085896074,0.0010838645281018027,0.0011824693796394484
2016-02-02 15:00:00,0.001011,0.000998,0.001,0.001818,0.00103,0.001551,0.001319,0.001198,0.001091
2016-02-02 15:15:00,0.001247,0.001297,0.001302,0.002023,0.001276,0.001614,0.001707,0.001193,0.001362
2016-02-02 15:30:00,0.0012,0.001199,0.001204,0.001891,0.000993,0.001524,0.001375,0.001109,0.001163
2016-02-02 15:45:00,0.00111,0.001065,0.001097,0.001695,0.001044,0.001382,0.001407,0.001059,0.000966
2016-02-02 16:00:00,0.001193,0.001112,0.001103,0.001928,0.001116,0.001602,0.001492,0.001219,0.001082
2016-02-02 16:15:00,0.001165,0.001283,0.001203,0.002123,0.00115,0.001566,0.001542,0.001323,0.001204
2016-02-02 16:30:00,0.000914,0.000798,0.000899,0.00148,0.00086,0.001064,0.001212,0.000908,0.000904
2016-02-02 16:45:00,0.001168,0.001282,0.001241,0.001781,0.001151,0.00144,0.001668,0.001165,0.001289
2016-02-02 17:00:00,0.001321,0.001437,0.00151,0.00236,0.001397,0.001739,0.001943,0.001287,0.001471
2016-02-02 17:15:00,0.000743,0.000744,0.000893,0.001438,0.000793,0.001075,0.001123,0.000765,0.000874
2016-02-02 17:30:00,0.000696,0.000783,0.000799,0.001187,0.000678,0.000901,0.001052,0.000692,0.000771
2016-02-02 17:45:00,0.001032,0.000957,0.000935,0.001837,0.00107,0.00142,0.001332,0.001057,0.000936
2016-02-02 18:00:00,0.001119,0.001008,0.001138,0.001835,0.001056,0.001298,0.001382,0.001162,0.001146
2016-02-02 18:15:00,0.000624,0.000668,0.000646,0.001106,0.000692,0.000972,0.000853,0.000618,0.000715
2016-02-02 18:30:00,0.001019,0.001042,0.00109,0.001606,0.000955,0.001461,0.001466,0.001138,0.000994
2016-02-02 18:45:00,0.001147,0.001149,0.001177,0.001697,0.001115,0.001398,0.001451,0.001214,0.001184
2016-02-02 19:00:00,0.000872,0.000803,0.000863,0.001278,0.000797,0.001221,0.001152,0.000878,0.000812
2016-02-02 19:15:00,0.000924,0.001071,0.001058,0.00148,0.001001,0.001218,0.001404,0.000896,0.000979
2016-02-02 19:30:00,0.000738,0.000713,0.000697,0.001174,0.000678,0.000993,0.000981,0.000697,0.0007
2016-02-02 19:45:00,0.00187,0.001752,0.001704,0.002736,0.001695,0.00216,0.002161,0.001736,0.00168
2016-02-02 20:00:00,0.001631,0.001776,0.00165,0.002666,0.001686,0.002019,0.002275,0.00176,0.001791
2016-02-02 20:15:00,0.000996,0.001025,0.001019,0.001746,0.000892,0.001387,0.001412,0.000965,0.000924
2016-02-02 20:30:00,0.001588,0.001496,0.001505,0.002515,0.00143,0.001866,0.001793,0.001545,0.001457
2016-02-02 20:45:00,0.001198,0.001293,0.001295,0.002026,0.001335,0.001812,0.001732,0.001256,0.001415
2016-02-02 21:00:00,0.000949,0.000949,0.000886,0.001541,0.000815,0.001249,0.001116,0.000989,0.000891
2016-02-02 21:15:00,0.000913,0.000913,0.000832,0.001497,0.000795,0.00125,0.001065,0.000849,0.000816
2016-02-02 21:30:00,0.000988,0.000862,0.001003,0.001543,0.000858,0.00125,0.001367,0.000955,0.001021
2016-02-02 21:45:00,0.000874,0.000933,0.000933,0.001522,0.000945,0.001205,0.001108,0.000825,0.000817
2016-02-02 22:00:00,0.00112,0.001007,0.001206,0.00194,0.001082,0.001399,0.001346,0.001115,0.001051
2016-02-02 22:15:00,0.00058,0.000488,0.000487,0.000905,0.00053,0.000716,0.000656,0.000498,0.000546
2016-02-02 22:30:00,0.000564,0.000525,0.000545,0.000906,0.000502,0.000673,0.000751,0.000546,0.000534
2016-02-02 22:45:00,0.000521,0.00045,0.000505,0.000712,0.000495,0.000685,0.000621,0.000502,0.00043
2016-02-02 23:00:00,0.000828,0.000852,0.000917,0.001403,0.000858,0.001182,0.001106,0.000842,0.000937
2016-02-02 23:15:00,0.000433,0.000463,0.000476,0.000754,0.000467,0.000626,0.000561,0.000438,0.000406
2016-02-02 23:30:00,0.000552,0.000578,0.000566,0.000925,0.000517,0.000781,0.000727,0.000571,0.000589
2016-02-02 23:45:00,0.000588,0.000622,0.00069,0.001125,0.000603,0.000874,0.000847,0.000596,0.000706
2016-02-03 00:00:00,0.000407,0.0004,0.000462,0.000688,0.000451,0.000592,0.000534,0.000434,0.000427
2016-02-03 00:15:00,0.000306,0.000307,0.000287,0.000511,0.000272,0.000399,0.000383,0.000282,0.000292
2016-02-03 00:30:00,0.000294,0.000284,0.00029,0.000429,0.000285,0.000364,0.000334,0.000264,0.000279
2016-02-03 00:45:00,0.000138,0.000154,0.000165,0.000272,0.000149,0.000216,0.000204,0.000164,0.000159
2016-02-03 01:00:00,0.000351,0.000342,0.000315,0.000567,0.000297,0.000434,0.000388,0.000289,0.000343
2016-02-03 01:15:00,0.000337,0.000381,0.00033,0.00059,0.000322,0.000492,0.000483,0.000364,0.000323
2016-02-03 01:30:00,0.0002,0.000217,0.000218,0.000307,0.000215,0.000289,0.000262,0.000217,0.000207
2016-02-03 01:45:00,0.000435,0.000469,0.000453,0.000808,0.000429,0.00058,0.000571,0.000455,0.000452
2016-02-03 02:00:00,0.000248,0.00024,0.000237,0.00037,0.000261,0.000304,0.000324,0.000259,0.000246
2016-02-03 02:15:00,0.000451,0.000452,0.000457,0.000852,0.00049,0.000615,0.000682,0.000523,0.000521
2016-02-03 02:30:00,0.000234,0.00024,0.000211,0.000381,0.000215,0.000304,0.000282,0.000239,0.000243
2016-02-03 02:45:00,0.000282,0.000253,0.000272,0.000471,0.000271,0.000346,0.000343,0.000256,0.000245
2016-02-03 03:00:00,0.000479,0.000423,0.000399,0.000748,0.000416,0.000565,0.000578,0.000456,0.0004
2016-02-03 03:15:00,0.000178,0.000151,0.000152,0.000275,0.000163,0.000216,0.000226,0.000166,0.000174
2016-02-03 03:30:00,0.000456,0.000504,0.000509,0.000836,0.000515,0.00069,0.000655,0.000545,0.000482
2016-02-03 03:45:00,0.00016,0.000159,0.000149,0.000274,0.000155,0.000209,0.000236,0.00017,0.000156
2016-02-03 04:00:00,0.000268,0.000294,0.000293,0.000445,0.000289,0.000342,0.00033,0.000285,0.00025
2016-02-03 04:15:00,0.000389,0.000362,0.000392,0.000652,0.000356,0.000513,0.000502,0.000356,0.00042
2016-02-03 04:30:00,0.000114,0.000109,0.000111,0.000211,0.000106,0.000148,0.000143,0.000127,0.000108
2016-02-03 04:45:00,0.00051,0.000568,0.000562,0.000836,0.000607,0.000811,0.000762,0.000548,0.000527
2016-02-03 05:00:00,0.000151,0.000138,0.00015,0.000272,0.000156,0.000216,0.000221,0.00014,0.000163
2016-02-03 05:15:00,0.000198,0.000179,0.000206,0.00033,0.000204,0.000249,0.000281,0.000216,0.000216
2016-02-03 05:30:00,0.00045,0.000518,0.000533,0.000805,0.000449,0.000695,0.000679,0.000522,0.000494
2016-02-03 05:45:00,0.000285,0.000291,0.000291,0.000478,0.000251,0.000354,0.000366,0.000261,0.00028
2016-02-03 06:00:00,0.00016,0.000158,0.000166,0.000284,0.000157,0.000246,0.000213,0.000165,0.000172
2016-02-03 06:15:00,0.000636,0.000633,0.000599,0.000953,0.000602,0.000828,0.000783,0.000589,0.000633
2016-02-03 06:30:00,0.001383,0.00121,0.001396,0.002258,0.001334,0.001729,0.001663,0.001295,0.001348
2016-02-03 06:45:00,0.000793,0.000727,0.000694,0.001088,0.000683,0.000935,0.000949,0.000768,0.000777
2016-02-03 07:00:00,0.000661,0.000551,0.000567,0.001057,0.000585,0.000853,0.000858,0.000625,0.000582
2016-02-03 07:15:00,0.000437144379328716,0.0004348987746403836,0.0004498694725625998,0.0006377517314864144,0.0003907352157698455,0.0005561614278103356,0.0004970271710175812,0.00038923814597762384,0.00042217368140649977
2016-02-03 07:30:00,0.0008535286303252406,0.0007181310123683005,0.0007488011910215299,0.0011662148419606046,0.0008587650022904259,0.0011041264315162622,0.0010427860742098032,0.0008654974805313788,0.0008071493357764544
2016-02-03 07:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-03 08:00:00,0.0014374579663730984,0.001266781692020283,0.0011814435548438752,0.0020656026154256737,0.0011849410194822523,0.0016892754203362691,0.0016431088871096877,0.0013591147584734453,0.001277274085935415
2016-02-03 08:15:00,0.0008343029340310223,0.000863448888058307,0.0008009932722855542,0.001275135488693702,0.0008499168379742105,0.0011091076434311343,0.0009909624369276774,0.0008223322743412447,0.0008088002242571484
2016-02-03 08:30:00,0.0006914821326308553,0.0007467515748482418,0.00063252806093231,0.0011082546672775168,0.0006243399954186232,0.000958413068377047,0.000995259363188638,0.0007250532012369716,0.0006669179360897948
2016-02-03 08:45:00,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0
2016-02-03 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-03 09:15:00,0.00024564640170652305,0.0002297559223082969,0.0002522066913663412,0.00039449208487706304,0.0002762610867856742,0.00036766778937913965,0.0003631484787245988,0.00023135954866958567,0.00023646199618277764
2016-02-03 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-03 09:45:00,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0
2016-02-03 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-03 10:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-03 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-03 10:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-03 11:00:00,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-03 11:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-03 11:30:00,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,-5.421010862427522e-20,0.0
2016-02-03 11:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-03 12:00:00,0.0,0.0,-1.0842021724855044e-19,0.0,-1.0842021724855044e-19,0.0,0.0,0.0,0.0
2016-02-03 12:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-03 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-03 12:45:00,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0
2016-02-03 13:00:00,0.0,0.0,-1.0842021724855044e-19,0.0,1.0842021724855044e-19,0.0,-2.168404344971009e-19,0.0,0.0
2016-02-03 13:15:00,1.0842021724855044e-19,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0
2016-02-03 13:30:00,0.00022330812053733507,0.00023622909354955798,0.00020378621566017165,0.00039184255113155,0.0002026626527895437,0.00029858683286941774,0.0003081371172697566,0.0002355268667554157,0.00022092054943725035
2016-02-03 13:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-03 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-03 14:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-03 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-03 14:45:00,2.630426716141007e-05,2.7335807050092792e-05,2.711476278823222e-05,4.840869334746885e-05,2.8662072621256276e-05,3.3009276437847895e-05,3.3598727802809474e-05,2.6377948582030207e-05,2.7188444208852357e-05
2016-02-03 15:00:00,0.001034,0.000905,0.000986,0.001564,0.001077,0.001402,0.00131,0.000897,0.000907
2016-02-03 15:15:00,0.001068,0.000941,0.001064,0.001743,0.000993,0.001331,0.001325,0.000949,0.001043
2016-02-03 15:30:00,0.001866,0.001983,0.001921,0.002818,0.002051,0.002535,0.00247,0.00174,0.001741
2016-02-03 15:45:00,0.001396,0.001443,0.001405,0.002261,0.001401,0.001726,0.001775,0.001342,0.001498
2016-02-03 16:00:00,0.001719,0.001868,0.002015,0.002735,0.001815,0.002554,0.002572,0.001949,0.001708
2016-02-03 16:15:00,0.001163,0.001336,0.001237,0.00191,0.001113,0.001733,0.001545,0.001303,0.001271
2016-02-03 16:30:00,0.001503,0.001379,0.001282,0.002416,0.00147,0.002,0.001822,0.001427,0.001275
2016-02-03 16:45:00,0.001321,0.001474,0.001316,0.002501,0.001338,0.001872,0.002071,0.001517,0.001354
2016-02-03 17:00:00,0.001736,0.001645,0.001535,0.002642,0.001627,0.002369,0.002,0.001695,0.001633
2016-02-03 17:15:00,0.000924,0.00095,0.000885,0.001556,0.000878,0.001115,0.001278,0.000945,0.000953
2016-02-03 17:30:00,0.001127,0.001107,0.001023,0.00171,0.001072,0.001331,0.001536,0.001009,0.001051
2016-02-03 17:45:00,0.001108,0.001156,0.001229,0.001871,0.001186,0.001574,0.001504,0.001256,0.001152
2016-02-03 18:00:00,0.000934,0.000891,0.000863,0.001495,0.000877,0.001215,0.001245,0.00084,0.000833
2016-02-03 18:15:00,0.001107,0.00106,0.000989,0.00159,0.000939,0.001253,0.001264,0.000977,0.001086
2016-02-03 18:30:00,0.001182,0.001139,0.001201,0.001892,0.001019,0.001548,0.001399,0.00105,0.001048
2016-02-03 18:45:00,0.001098,0.000971,0.00099,0.001872,0.000975,0.001444,0.001333,0.001122,0.001145
2016-02-03 19:00:00,0.001117,0.000986,0.001089,0.001834,0.001039,0.001364,0.001337,0.001016,0.001056
2016-02-03 19:15:00,0.001172,0.001261,0.001293,0.002032,0.001213,0.001526,0.001612,0.001233,0.001072
2016-02-03 19:30:00,0.001118,0.001197,0.001124,0.002185,0.00111,0.001571,0.001564,0.001346,0.0012
2016-02-03 19:45:00,0.001066,0.00099,0.000982,0.001621,0.001127,0.001342,0.001332,0.001121,0.001139
2016-02-03 20:00:00,0.000753,0.000864,0.000846,0.001241,0.000856,0.001009,0.001138,0.000847,0.00078
2016-02-03 20:15:00,0.001144,0.001152,0.00108,0.001603,0.001051,0.001397,0.001417,0.001085,0.001122
2016-02-03 20:30:00,0.000891,0.001055,0.000891,0.001454,0.001004,0.001373,0.001374,0.000897,0.001039
2016-02-03 20:45:00,0.000779,0.000696,0.000676,0.001267,0.000714,0.001052,0.000997,0.000794,0.000775
2016-02-03 21:00:00,0.000626,0.000597,0.000609,0.00107,0.00057,0.000823,0.000884,0.000561,0.000654
2016-02-03 21:15:00,0.001295,0.001196,0.001327,0.001861,0.001156,0.001563,0.001623,0.001295,0.001328
2016-02-03 21:30:00,0.001001,0.000915,0.001004,0.001614,0.001007,0.001317,0.001291,0.001069,0.00107
2016-02-03 21:45:00,0.000815,0.000938,0.000885,0.001524,0.000818,0.001153,0.001196,0.000788,0.000927
2016-02-03 22:00:00,0.000565,0.000641,0.000636,0.000976,0.000651,0.000899,0.000816,0.000562,0.000604
2016-02-03 22:15:00,0.000561,0.000503,0.000587,0.000943,0.000526,0.000766,0.000741,0.000499,0.000562
2016-02-03 22:30:00,0.000585,0.000535,0.000511,0.000934,0.000508,0.000726,0.000719,0.00053,0.000578
2016-02-03 22:45:00,0.000422,0.000386,0.000356,0.000686,0.000425,0.000493,0.000484,0.000372,0.000402
2016-02-03 23:00:00,0.000389,0.000375,0.00041,0.000652,0.000399,0.000538,0.000565,0.000365,0.000376
2016-02-03 23:15:00,0.000577,0.000559,0.000575,0.000946,0.000593,0.000661,0.000786,0.000497,0.000583
2016-02-03 23:30:00,0.000414,0.000398,0.000434,0.000717,0.000433,0.000591,0.000589,0.000373,0.000375
2016-02-03 23:45:00,0.000279,0.000265,0.000312,0.000476,0.000269,0.000403,0.000367,0.000301,0.000261
2016-02-04 00:00:00,0.000101,8.6e-05,9.2e-05,0.00015,9.8e-05,0.000135,0.000118,9.6e-05,9e-05
2016-02-04 00:15:00,0.000368,0.000366,0.000354,0.000592,0.000353,0.000463,0.000447,0.000326,0.000393
2016-02-04 00:30:00,8.1e-05,8e-05,7.8e-05,0.000126,9.1e-05,0.000107,0.000107,9.1e-05,9e-05
2016-02-04 00:45:00,0.000159,0.000172,0.000152,0.000259,0.000163,0.000229,0.000231,0.000164,0.000155
2016-02-04 01:00:00,0.000147,0.000135,0.000127,0.000218,0.000139,0.000163,0.000194,0.000135,0.000148
2016-02-04 01:15:00,0.000149,0.000148,0.000146,0.000234,0.000158,0.000189,0.000183,0.00014,0.000149
2016-02-04 01:30:00,0.000239,0.000218,0.000217,0.000338,0.000218,0.000294,0.000273,0.000203,0.000237
2016-02-04 01:45:00,8.4e-05,8e-05,7.4e-05,0.00013,8.4e-05,0.0001,0.000105,8.5e-05,7.9e-05
2016-02-04 02:00:00,0.00018,0.000176,0.000179,0.000303,0.000158,0.000225,0.000234,0.000157,0.000159
2016-02-04 02:15:00,0.000235,0.000265,0.00024,0.000393,0.000272,0.000333,0.000353,0.000255,0.000249
2016-02-04 02:30:00,0.000182,0.000183,0.000202,0.000307,0.000188,0.000251,0.000252,0.000185,0.000191
2016-02-04 02:45:00,0.000104,0.0001,0.000103,0.000157,9.8e-05,0.00015,0.000146,9.8e-05,0.0001
2016-02-04 03:00:00,0.000105,0.000121,0.000115,0.000202,0.000124,0.000143,0.000159,0.000113,0.000117
2016-02-04 03:15:00,0.000213,0.000211,0.000215,0.000334,0.000204,0.000256,0.000259,0.000214,0.000196
2016-02-04 03:30:00,0.000152,0.000149,0.000141,0.000229,0.000153,0.000186,0.000207,0.000138,0.000145
2016-02-04 03:45:00,0.000342,0.000353,0.000317,0.000562,0.000334,0.000423,0.00047,0.000353,0.000372
2016-02-04 04:00:00,0.000284,0.00029,0.000261,0.000468,0.000315,0.000389,0.00039,0.000297,0.000266
2016-02-04 04:15:00,0.000218,0.000221,0.000211,0.000324,0.000209,0.000305,0.000263,0.000221,0.000196
2016-02-04 04:30:00,0.00018,0.000177,0.000197,0.000322,0.000198,0.000265,0.000241,0.000199,0.000191
2016-02-04 04:45:00,0.000277,0.000243,0.000267,0.00043,0.000272,0.000358,0.00037,0.000258,0.000248
2016-02-04 05:00:00,0.000251,0.000246,0.000273,0.000406,0.000267,0.000312,0.00033,0.000234,0.000262
2016-02-04 05:15:00,0.000428,0.000431,0.000466,0.000714,0.000405,0.00063,0.000541,0.000399,0.000448
2016-02-04 05:30:00,0.000397,0.000351,0.000345,0.000593,0.000383,0.000451,0.000531,0.000403,0.000349
2016-02-04 05:45:00,0.000211,0.000237,0.000229,0.000345,0.000254,0.000295,0.000311,0.000231,0.000242
2016-02-04 06:00:00,0.00051,0.000523,0.00055,0.000889,0.000488,0.000686,0.000704,0.000527,0.000553
2016-02-04 06:15:00,0.001014,0.001088,0.001155,0.001828,0.001059,0.001612,0.001439,0.001142,0.001035
2016-02-04 06:30:00,0.000627,0.000594,0.000569,0.000984,0.000565,0.000813,0.000824,0.000609,0.000601
2016-02-04 06:45:00,0.001019,0.000947,0.000876,0.001485,0.001001,0.001178,0.001294,0.000917,0.000914
2016-02-04 07:00:00,0.000717,0.000661,0.000765,0.001151,0.00072,0.001015,0.000905,0.000636,0.000751
2016-02-04 07:15:00,0.0005148379650721337,0.00046539468488990135,0.0005203316628701594,0.0008271939255884587,0.0005069898253606682,0.0006898514806378133,0.0006317752467729689,0.0004826605922551253,0.0005289646165527714
2016-02-04 07:30:00,0.0004967007451954504,0.0004738930579160675,0.00044601699568571056,0.0007932006798274285,0.0004472840894234541,0.0006354475094783633,0.000618341744018826,0.0004485511831611976,0.0004865639952935025
2016-02-04 07:45:00,5.40511224716602e-05,5.249655478995315e-05,5.393154034229815e-05,9.315447877306039e-05,4.902867303845283e-05,6.864014225383406e-05,6.290020004445416e-05,5.165947988441862e-05,5.213780840186699e-05
2016-02-04 08:00:00,0.00021310306612486141,0.00024833148627016375,0.0002338936091614332,0.00037422977465829314,0.00021801194434182972,0.00032831732545253033,0.00029482145056027574,0.00022032200467922663,0.00021396933875138528
2016-02-04 08:15:00,0.00045872433787807543,0.0004890329102021626,0.000518522331922896,0.0008535549286945619,0.0005484213289453063,0.0006532726061745808,0.0006893152327221439,0.00048616588309042467,0.0005299904403698479
